Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Undeclared Undergraduate,2.88,0,Admitted,Local
Undeclared Undergraduate,2.88,0,Admitted,Local
Undeclared Undergraduate,2.88,0,Applied,Non-Local
Undeclared Undergraduate,2.88,0,Applied,Non-Local
Undeclared Undergraduate,2.88,0,Applied,Non-Local
Undeclared Undergraduate,2.88,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Enrolled,Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Enrolled,Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.89,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Local
Undeclared Undergraduate,2.9,0,Admitted,Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.9,0,Applied,Local
Undeclared Undergraduate,2.9,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Enrolled,Local
Undeclared Undergraduate,2.91,0,Admitted,Non-Local
Undeclared Undergraduate,2.91,0,Admitted,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Enrolled,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Admitted,Non-Local
Undeclared Undergraduate,2.91,0,Applied,Non-Local
Undeclared Undergraduate,2.91,0,Admitted,Local
Undeclared Undergraduate,2.91,0,Enrolled,Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.92,0,Enrolled,Non-Local
Undeclared Undergraduate,2.92,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Admitted,Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Enrolled,Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Applied,Non-Local
Undeclared Undergraduate,2.93,0,Enrolled,Non-Local
Undeclared Undergraduate,2.93,0,Admitted,Non-Local
Undeclared Undergraduate,2.93,0,Admitted,Local
Undeclared Undergraduate,2.93,0,Enrolled,Local
Undeclared Undergraduate,2.93,0,Enrolled,Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Enrolled,Local
Undeclared Undergraduate,2.94,0,Admitted,Local
Undeclared Undergraduate,2.94,0,Applied,Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Enrolled,Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Admitted,Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Admitted,Local
Undeclared Undergraduate,2.94,0,Enrolled,Local
Undeclared Undergraduate,2.94,0,Enrolled,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.94,0,Enrolled,Local
Undeclared Undergraduate,2.94,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Admitted,Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Admitted,Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Enrolled,Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.95,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Local
Undeclared Undergraduate,2.96,0,Admitted,Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Enrolled,Non-Local
Undeclared Undergraduate,2.96,0,Enrolled,Local
Undeclared Undergraduate,2.96,0,Enrolled,Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Applied,Non-Local
Undeclared Undergraduate,2.96,0,Admitted,Local
Undeclared Undergraduate,2.96,0,Admitted,Local
Undeclared Undergraduate,2.97,0,Admitted,Local
Undeclared Undergraduate,2.97,0,Enrolled,Local
Undeclared Undergraduate,2.97,0,Applied,Non-Local
Undeclared Undergraduate,2.97,0,Applied,Non-Local
Undeclared Undergraduate,2.97,0,Enrolled,Non-Local
Undeclared Undergraduate,2.97,0,Applied,Non-Local
Undeclared Undergraduate,2.98,0,Applied,Non-Local
Undeclared Undergraduate,2.98,0,Enrolled,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Enrolled,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Enrolled,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Enrolled,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Enrolled,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Enrolled,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Non-Local
Undeclared Undergraduate,3,0,Enrolled,Non-Local
Undeclared Undergraduate,3,0,Applied,Non-Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3,0,Enrolled,Local
Undeclared Undergraduate,3,0,Enrolled,Local
Undeclared Undergraduate,3,0,Admitted,Local
Undeclared Undergraduate,3.02,0,Applied,Non-Local
Undeclared Undergraduate,3.03,0,Enrolled,Non-Local
Undeclared Undergraduate,3.03,0,Admitted,Local
Undeclared Undergraduate,3.03,0,Applied,Non-Local
Undeclared Undergraduate,3.03,0,Enrolled,Local
Undeclared Undergraduate,3.03,0,Enrolled,Non-Local
Undeclared Undergraduate,3.03,0,Enrolled,Local
Undeclared Undergraduate,3.03,0,Enrolled,Local
Undeclared Undergraduate,3.03,0,Enrolled,Local
Undeclared Undergraduate,3.03,0,Enrolled,Local
Undeclared Undergraduate,3.03,0,Enrolled,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Admitted,Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Admitted,Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.04,0,Admitted,Non-Local
Undeclared Undergraduate,3.04,0,Applied,Local
Undeclared Undergraduate,3.04,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Admitted,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.05,0,Applied,Local
Undeclared Undergraduate,3.05,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Admitted,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Enrolled,Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Enrolled,Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Enrolled,Local
Undeclared Undergraduate,3.06,0,Admitted,Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Admitted,Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Enrolled,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Admitted,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Local
Undeclared Undergraduate,3.06,0,Admitted,Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.06,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Enrolled,Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Admitted,Local
Undeclared Undergraduate,3.07,0,Enrolled,Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Enrolled,Non-Local
Undeclared Undergraduate,3.07,0,Enrolled,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Applied,Non-Local
Undeclared Undergraduate,3.07,0,Enrolled,Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Enrolled,Local
Undeclared Undergraduate,3.08,0,Admitted,Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Enrolled,Local
Undeclared Undergraduate,3.08,0,Enrolled,Non-Local
Undeclared Undergraduate,3.08,0,Admitted,Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Admitted,Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Admitted,Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Enrolled,Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Non-Local
Undeclared Undergraduate,3.08,0,Applied,Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Admitted,Local
Undeclared Undergraduate,3.09,0,Applied,Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Enrolled,Non-Local
Undeclared Undergraduate,3.09,0,Enrolled,Local
Undeclared Undergraduate,3.09,0,Admitted,Non-Local
Undeclared Undergraduate,3.09,0,Enrolled,Local
Undeclared Undergraduate,3.09,0,Enrolled,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Admitted,Local
Undeclared Undergraduate,3.09,0,Applied,Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Admitted,Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Applied,Non-Local
Undeclared Undergraduate,3.09,0,Enrolled,Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Enrolled,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Enrolled,Local
Undeclared Undergraduate,3.1,0,Enrolled,Local
Undeclared Undergraduate,3.1,0,Enrolled,Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Enrolled,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Enrolled,Non-Local
Undeclared Undergraduate,3.1,0,Admitted,Non-Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.1,0,Admitted,Non-Local
Undeclared Undergraduate,3.1,0,Admitted,Local
Undeclared Undergraduate,3.1,0,Admitted,Local
Undeclared Undergraduate,3.1,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Enrolled,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Admitted,Local
Undeclared Undergraduate,3.11,0,Admitted,Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Enrolled,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Enrolled,Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Admitted,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Applied,Non-Local
Undeclared Undergraduate,3.11,0,Admitted,Local
Undeclared Undergraduate,3.11,0,Enrolled,Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Admitted,Local
Undeclared Undergraduate,3.12,0,Admitted,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Admitted,Local
Undeclared Undergraduate,3.12,0,Enrolled,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Admitted,Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.12,0,Applied,Non-Local
Undeclared Undergraduate,3.13,0,Applied,Non-Local
Undeclared Undergraduate,3.13,0,Admitted,Non-Local
Undeclared Undergraduate,3.13,0,Applied,Non-Local
Undeclared Undergraduate,3.13,0,Admitted,Local
Undeclared Undergraduate,3.13,0,Applied,Non-Local
Undeclared Undergraduate,3.13,0,Applied,Non-Local
Undeclared Undergraduate,3.13,0,Applied,Non-Local
Undeclared Undergraduate,3.13,0,Enrolled,Local
